"Data Source","World Development Indicators",

"Last Updated Date","2022-04-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Mauritius","MUS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","748.307794997417","849.351088633805","1027.44643535232","1189.37581779579","1083.75554704622","1057.8336108787","985.979650727596","995.408650554193","941.803836815334","966.896813424929","1315.48562070433","1714.91413710069","1925.32290868856","1965.09583143856","2363.82173635626","2529.57328068954","2788.7364620573","2751.95062487889","2890.68995629961","3204.60323041292","3429.3621599784","3176.7707235478","3119.45114937806","3225.04475720399","3450.05938380989","3432.59440588649","3603.60851029733","4279.67582539069","4836.59382748915","4725.37782410598","5159.21934381182","6089.44126208168","7242.5333004338","6359.06337373123","6661.42785960215","7508.50036804151","8008.50051973904","8778.47002034206","9345.38836421066","8661.41009370627","9155.01271694955","10138.8393338712","11114.2555555182","11064.1618632051","8333.51000152464","",
"Malawi","MWI","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","154.58169317119","153.691748805981","139.824680582643","148.10434771719","146.300941193044","132.141631951817","125.380296038901","112.358294773982","127.50108150145","139.289720123135","161.481148817362","190.406413284243","150.60329713728","177.474750744467","86.6099785015845","99.6226384371165","181.813046037156","215.547254338712","125.99711709313","129.302866006626","122.609808234007","115.819922374697","248.899040590283","214.472314756845","234.4019086242","238.562797496353","251.261957265529","270.947029087988","314.903759580413","340.197714757832","373.953393335379","425.523836882873","294.690331470019","268.146725119184","284.792385748047","299.828415578639","255.61903499232","425.869490134864","466.453447323872","516.613036469722","561.405318641795","",
"Malaysia","MYS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","250.596990532334","258.111826746272","266.515528459631","358.199479363518","509.668032676225","455.315265703635","529.126621589299","603.05570172088","775.692037518431","840.980128644517","967.158430713423","1119.1365759523","1016.83551986054","1134.51428540789","1392.34458327472","1196.41113410393","952.288463937483","1008.29351079425","1156.03549097636","1200.16067638449","1412.86451027895","1616.68661191964","1896.90642159547","2188.1715633698","2420.3520712827","2844.57855831199","3168.20745549236","3059.57866646924","2000.77041371508","2135.26512695586","2499.74059202289","2499.22242457061","2737.65968675739","2920.66052284167","3339.47890234765","3772.09337024019","4257.09066724176","5076.48432158799","5870.12684895008","5180.62984039668","6383.68244449626","7493.24393765951","7658.7860008479","7815.54154720225","7941.53509742968","7082.07515678116","7036.5091249684","7222.4150124961","7785.45442855071","8035.78223361503","7471.04239827531","",
"North America","NAC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","4445.5728547776","4756.07385271372","5211.64194226545","5785.13911995259","6090.19852643866","6504.53986033107","7219.09258529092","7891.81284013965","8759.50147170326","9362.76758797331","9977.6655688814","11278.7183295866","11857.3738154998","12554.6531334078","13958.9633572505","14774.517421856","15427.0455974038","16374.1248226421","17880.7649712063","18858.6729511432","19587.1723610074","19982.7477893534","20703.4724860432","21259.7127664495","22345.5476403181","23352.1275531425","24486.9873382009","25897.8739371096","27157.6212117982","28431.8028728736","30025.8195478541","30616.2049604925","31243.8253496218","32583.9942799765","34619.1771554941","36754.9541140995","39077.5995404267","40154.9950441577","39961.6875062937","38540.8537544345","40897.2401142893","42651.1635663346","44576.9560636391","45447.9704157073","47050.3720998828","47696.5455507714","48013.9284192901","49987.0178666176","52162.3709653723","53602.9337512861","51368.3784176765","",
"Namibia","NAM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1644.38361894953","1838.69076145985","2013.37891539619","1861.69971847053","2079.39947929184","2249.48952892358","2168.20134748769","2196.45461447928","2022.43378534065","1914.33521309333","1948.62713183848","1720.45399046195","1619.83562095753","2404.65426972939","3070.3531605329","3191.0442018004","3473.6333538312","3617.62578136714","3555.88985305844","3612.0189080876","4430.34270996064","4807.32661715701","4983.70814685939","4728.9375323949","4763.75582600982","4273.54539494155","3855.72574881237","4573.50056806836","4725.31139764118","4278.39373196369","3473.07841166889","",
"New Caledonia","NCL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","7543.48347625969","6262.19936951823","5731.05357454534","5161.58764965067","4885.87650904701","5093.09319990399","7045.19819726813","8553.67668923819","10209.2355549006","10216.0981585079","13182.0533218731","12662.2523984488","14214.9923248473","13603.2706397991","14087.6591797866","15553.835438664","15489.2900335648","13643.1206502519","13527.1344863454","12527.5566985478","9782.89225273367","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","381.602015492496","312.610854274814","278.959374087792","243.911768320762","186.118076136992","188.589104973846","246.11840823239","273.132288422041","272.57820592804","260.529644837184","405.178236316443","372.022901473485","374.869741922633","322.951773425033","198.052696634139","230.107340345182","232.963588348858","213.244563794968","251.217551723391","233.683495665705","198.324348109414","212.381108982252","234.407745393586","275.337639811276","299.694668728237","340.009613410169","352.401037575047","406.493453780839","499.036569702524","482.955827537022","497.863865149283","532.172878002354","528.597919019713","550.003716085073","560.509114326356","492.802093045296","500.2104675348","515.558144776763","580.153380980015","555.861575124907","518.93299485073","",
"Nigeria","NGA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","193.512584426073","133.130108805476","172.068530032094","204.811334315785","275.861767824287","330.128502164237","420.462535577779","400.458199146619","410.487890126273","403.358176692068","587.081157323394","1862.83711297281","1605.00612742794","1054.50089002101","754.863200528556","724.653322066413","536.448237889622","477.978761486043","463.778495945622","346.257869766556","406.994673854247","388.30656632625","356.83649878878","180.743925450057","239.060414717591","314.292613732012","351.926469789938","377.892033915652","390.076289061068","418.367051658538","408.934737774697","470.007452223874","604.891903925149","632.733413414027","770.650738227224","946.619305861641","1354.42457352656","1512.25813056725","1791.64216388852","1576.50176213848","1778.95019740421","1886.52584028733","2122.91362413101","2351.71431993438","2538.70214716769","2276.96929110388","1865.82368951579","1643.07328984697","1624.18234338895","1812.48543324112","1715.45666906095","",
"Nicaragua","NIC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","278.485613113499","285.193491161136","336.85682789852","455.776398020201","467.945697892983","525.904924804189","630.755318438965","570.045574418848","395.168705906819","560.812426138021","599.284662377474","593.596601836641","643.117258845303","712.295381879429","591.776248622705","656.558104779596","887.730911389518","505.634455083622","173.482790031565","214.681653305995","240.153212578043","260.690929048538","261.907352677013","668.288465958765","725.816501693234","755.477037915668","770.03581303907","818.276369649655","837.484836375033","873.808529108851","888.242314220249","866.388959675425","872.56153205423","939.458958885102","1027.74961025083","1073.06705944266","1168.96477032832","1323.15375053532","1272.40962596","1301.12635407469","1418.55716758461","1488.95529185865","1518.59066908267","1655.5356522113","1748.29490419388","1777.02447746284","1816.71652514701","1700.71284776704","1661.48925368593","1606.91037814683","",
"Netherlands","NLD","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2617.99208783158","2988.18205827316","3636.97928793898","4810.85298328335","5568.87200283624","6368.10072853295","6955.85826644383","8062.63572899294","9734.96323796237","11067.5520433499","11770.5235485831","9714.05895627284","9367.48959406324","9033.15030290706","8467.2650506219","8278.96359245225","11572.6275963462","14155.4657677889","14935.640336378","14660.3270521976","17599.7852789478","18059.7642461629","19754.3011567862","19236.2041037544","20762.3203004121","25001.4727600379","24842.9561288063","22806.8551780509","23569.4631992037","24349.8604543106","22542.0977595339","22439.4966032662","24374.4001180493","30172.0119566749","33922.7872995739","34517.7594887201","37883.5442981502","43335.1068263333","46440.3829394706","42722.3182424265","42037.6939560254","45324.8738429158","41933.0493371563","43462.138874299","43399.3550119799","37489.1628923677","37584.2015948606","40823.7975885949","44721.688565238","43978.9348395836","42295.8218530902","",
"Norway","NOR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2727.47610880242","3109.76350938033","3665.40926969217","4742.50637649742","5612.56765549069","6735.22940734949","7208.50770907315","8137.7772245157","8954.44645956923","9962.26018649359","12027.5596370286","12058.0931164443","11962.1990914902","11505.487774367","11565.5442750761","12294.4910625231","14965.6501439098","17555.9634323108","18594.5890097046","18049.5402579629","20753.7837933516","21580.4926651632","23216.0092162308","21132.8334293188","22445.1750739186","26970.4236261275","28343.2685447478","28467.3378113999","28006.6954904616","28460.3128860991","28049.2343698457","29524.0920449416","33244.367111904","39179.5380756499","44799.6543036623","52383.8508764603","57316.2343848773","66046.1516035268","73115.8648727961","61821.6966319978","68413.0304115992","76816.0669286253","78041.9991495312","80484.2816563377","77808.8925449298","60995.9700337933","58220.6615243158","61354.6195738718","65961.3962974465","60089.4632551547","53476.1584777011","",
"Nepal","NPL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","69.9326011112136","79.389716050443","73.645751126482","90.1912152487728","113.96216014001","102.805954888789","94.9094200847017","107.40158079513","120.594765731066","123.582685966689","141.651337891944","146.060097392002","145.340043659427","152.133091057102","148.658016272049","158.368012119398","160.97165297751","189.050327980818","187.991963096222","188.713592322186","198.828741056779","167.665881110991","175.106667039577","189.704274668964","199.101531967164","201.419056777217","213.798728761301","205.977308020338","208.015870170313","222.650144010333","238.33826783287","235.503229947239","244.624716910685","274.502941078638","303.616106165474","334.36785882259","377.188651179393","453.645559933034","462.502065974697","568.113446607332","761.930715177488","769.556315843868","787.507103996928","815.773948508347","856.547961196238","845.294542952534","993.239739411256","1109.52258320691","1123.24335376204","1085.53174762578","",
"Nauru","NRU","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
